epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.965966415405274,2.032643575668335,0.08636391155161185,0.019773235619068144,6.9640625,0.008928571939468383,0.18750000834465028,0,0,0,2.5299160251924426e-06
