epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.9896063804626465,8.972725868225098,0.2553406535564833,0.08624267578125,7.05078125,0.0,0.0,0,0,0,1.0003097212508742e-06
