epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.978961944580078,1.8353683853149414,0.06913891916293434,0.020096097141504288,6.95953125,0.16477273285388946,0.6079545617103577,0,0,0,1.9442001099505224e-06
