epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.907757320404053,27.757329559326173,0.37228554735361535,3.4419413948059083,6.90734375,0.0,0.625,0,0,0,1.1948538596052959e-06
