epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.980698566436768,2.2016727542877197,0.10176186572864504,0.044874174296855925,6.98828125,0.0852272742986679,0.5568181985616684,0,0,0,1.9442001099505224e-06
