epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.976659812927246,2.087336640357971,0.08852679695296546,0.021595458984375,6.96140625,0.07589286148548126,0.522321452498436,0,0,0,2.5299160251924426e-06
