epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.906748294830322,67.65177917480469,0.9017604149678004,8.057367324829102,6.90625,0.0,0.0,0,0,0,1.0003097212508742e-06
