epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.9076811218261716,18.929913330078126,0.2535039358091049,2.4052624797821043,6.90828125,0.261363639831543,0.7954545593261719,0,0,0,1.9442001099505224e-06
