epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.979126262664795,1.5339557218551636,0.0712394116412983,0.030191107392311095,6.96265625,0.045454545617103576,0.4659090992808342,0,0,0,4.78025302530253e-06
