epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.975830230712891,1.8352409315109253,0.06871546676800516,0.0195404052734375,6.9746875,0.017045454382896424,0.3238636440038681,0,0,0,1.9442001099505224e-06
