epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.978826084136963,1.8769746398925782,0.0711028276680248,0.0232330322265625,6.945625,0.17613636553287507,0.7329545605182648,0,0,0,1.9442001099505224e-06
