epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.974443798065185,2.1368871307373047,0.09069526075003002,0.02135772705078125,6.9671875,0.05803571701049805,0.34375001132488253,0,0,0,2.5299160251924426e-06
