epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.971737384796143,1.49445707321167,0.06930055111701795,0.030599427744746208,6.94984375,0.15909091144800186,0.633522741496563,0,0,0,4.78025302530253e-06
