epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,7.021933841705322,6.181234340667725,0.17380894274796233,0.05267822265625,6.96609375,0.28125,0.71875,0,0,0,1.0310970126885803e-06
