epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.9076126670837406,19.166484909057615,0.25983113426883647,2.445793113708496,6.9078125,0.24999999821186067,0.8636363863945007,0,0,0,1.9442001099505224e-06
