epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.907533016204834,15.179848670959473,0.18565735027406027,2.066912636756897,6.9065625,0.15833333849906922,0.7500000303983688,0,0,0,2.7559970014992505e-06
