epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.9778292274475096,2.133004751205444,0.09920263763857197,0.04025001510977745,6.97,0.11363636493682862,0.4659091031551361,0,0,0,1.9442001099505224e-06
