epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,7.024974498748779,6.104162845611572,0.1723867123239877,0.055164794921875,6.969375,0.03125,0.1875,0,0,0,1.0310970126885803e-06
