epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.980199832916259,2.2441747188568115,0.10390225490757363,0.04869457125663757,6.95765625,0.11931818306446075,0.5454545557498932,0,0,0,1.9442001099505224e-06
