epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,7.014346065521241,3.866768550872803,0.10884436830121094,0.03515225358307362,7.02484375,0.025,0.4125,0,0,0,1.1948538596052959e-06
