epoch,train_loss,train_grad_global,train_grad_avg,train_grad_max,eval_loss,eval_top1,eval_top5,eval_advloss,eval_advtop1,eval_advtop5,lr
0,6.907584037780762,22.001191864013673,0.2713046569631935,3.0429097843170165,6.90671875,0.7232143330574036,1.2946429216861726,0,0,0,1.382126617698496e-06
