protocol,candidate,batch_size,status,avg_iter_seconds,avg_data_seconds,images_per_sec,final_loss,max_memory_bytes,elapsed_seconds
pixel_l1_madry,baseline,512,ok,1.970991,0.000271,259.7678,7.049250,53420938240,97.313330
